Transaction;Item;date_time;period_day;weekday_weekend
6018;Tshirt;04/02/2017 19.56;evening;weekend
6018;Postcard;04/02/2017 19.56;evening;weekend
6019;Valentine's card;04/02/2017 19.57;evening;weekend
6020;Valentine's card;04/02/2017 19.59;evening;weekend
6021;Postcard;04/02/2017 20.08;evening;weekend
6022;Nomad bag;04/02/2017 20.12;evening;weekend
6022;Postcard;04/02/2017 20.12;evening;weekend
6022;Tshirt;04/02/2017 20.12;evening;weekend
6023;Tshirt;04/02/2017 20.13;evening;weekend
6023;Postcard;04/02/2017 20.13;evening;weekend
6024;Tshirt;04/02/2017 20.14;evening;weekend
6024;Postcard;04/02/2017 20.14;evening;weekend
6025;Postcard;04/02/2017 20.15;evening;weekend
6026;Postcard;04/02/2017 20.15;evening;weekend
6027;Tshirt;04/02/2017 20.39;evening;weekend
6028;Tshirt;04/02/2017 20.46;evening;weekend
6028;Postcard;04/02/2017 20.46;evening;weekend
6029;Kopi kapal api;05/02/2017 09.20;morning;weekend
6029;Kopi kapal api;05/02/2017 09.20;morning;weekend
6029;Pasta gigi;05/02/2017 09.20;morning;weekend
6029;Pasta gigi;05/02/2017 09.20;morning;weekend
6029;Garnier Man;05/02/2017 09.20;morning;weekend
6030;Teh prendjak;05/02/2017 09.31;morning;weekend
6030;Kopi kapal api;05/02/2017 09.31;morning;weekend
6030;Kopi kapal api;05/02/2017 09.31;morning;weekend
6030;Pasta gigi;05/02/2017 09.31;morning;weekend
6030;Royco rasa sapi;05/02/2017 09.31;morning;weekend
6031;Kopi kapal api;05/02/2017 09.32;morning;weekend
6031;Mentega blueband;05/02/2017 09.32;morning;weekend
6032;Kopi kapal api;05/02/2017 09.33;morning;weekend
6032;Sari Roti Gandum;05/02/2017 09.33;morning;weekend
6033;Milo;05/02/2017 09.55;morning;weekend
6034;Sari Roti Gandum;05/02/2017 10.10;morning;weekend
6035;Teh prendjak;05/02/2017 10.20;morning;weekend
6035;Teh prendjak;05/02/2017 10.20;morning;weekend
6035;Pasta gigi;05/02/2017 10.20;morning;weekend
6035;Pasta gigi;05/02/2017 10.20;morning;weekend
6036;Sari Roti Gandum;05/02/2017 10.28;morning;weekend
6036;Sari Roti Gandum;05/02/2017 10.28;morning;weekend
6037;Kopi kapal api;05/02/2017 10.29;morning;weekend
6037;Kopi kapal api;05/02/2017 10.29;morning;weekend
6037;Teh prendjak;05/02/2017 10.29;morning;weekend
6038;Kopi kapal api;05/02/2017 10.31;morning;weekend
6038;Kopi kapal api;05/02/2017 10.31;morning;weekend
6038;Milo;05/02/2017 10.31;morning;weekend
6038;Milo;05/02/2017 10.31;morning;weekend
6038;Mentega blueband;05/02/2017 10.31;morning;weekend
6038;Royco rasa sapi;05/02/2017 10.31;morning;weekend
6038;Panadol;05/02/2017 10.31;morning;weekend
6038;Sari Sari Roti Gandum coklat keju;05/02/2017 10.31;morning;weekend
6039;Sari Roti Gandum;05/02/2017 10.35;morning;weekend
6040;Kopi kapal api;05/02/2017 10.49;morning;weekend
6040;Kopi kapal api;05/02/2017 10.49;morning;weekend
6040;Panadol;05/02/2017 10.49;morning;weekend
6040;Garam dolphine;05/02/2017 10.49;morning;weekend
6041;Fiesta Chicken Nugget;05/02/2017 11.06;morning;weekend
6041;Fiesta Chicken Nugget;05/02/2017 11.06;morning;weekend
6041;Kopi kapal api;05/02/2017 11.06;morning;weekend
6041;Royco rasa sapi;05/02/2017 11.06;morning;weekend
6042;Royco rasa sapi;05/02/2017 11.28;morning;weekend
6042;Kopi kapal api;05/02/2017 11.28;morning;weekend
6042;Kopi kapal api;05/02/2017 11.28;morning;weekend
6042;Kopi kapal api;05/02/2017 11.28;morning;weekend
6043;Kopi kapal api;05/02/2017 11.33;morning;weekend
6043;Milo;05/02/2017 11.33;morning;weekend
6043;Garnier Man;05/02/2017 11.33;morning;weekend
6044;Sari Roti Gandum;05/02/2017 11.51;morning;weekend
6044;Kopi kapal api;05/02/2017 11.51;morning;weekend
6044;Kopi kapal api;05/02/2017 11.51;morning;weekend
6045;Milo;05/02/2017 11.58;morning;weekend
6045;Milo;05/02/2017 11.58;morning;weekend
6045;Kopi kapal api;05/02/2017 11.58;morning;weekend
6045;Kopi kapal api;05/02/2017 11.58;morning;weekend
6045;Kopi kapal api;05/02/2017 11.58;morning;weekend
6045;Garam dolphine;05/02/2017 11.58;morning;weekend
6045;Garam dolphine;05/02/2017 11.58;morning;weekend
6045;Shampo Sunsilk;05/02/2017 11.58;morning;weekend
6045;Pasta gigi;05/02/2017 11.58;morning;weekend
6045;Penghapus fabre castle;05/02/2017 11.58;morning;weekend
6046;Kopi kapal api;05/02/2017 11.58;morning;weekend
6046;Beras;05/02/2017 11.58;morning;weekend
6047;Kopi kapal api;05/02/2017 12.00;afternoon;weekend
6048;Kopi kapal api;05/02/2017 12.04;afternoon;weekend
6048;Kopi kapal api;05/02/2017 12.04;afternoon;weekend
6048;Kopi kapal api;05/02/2017 12.04;afternoon;weekend
6048;Teh prendjak;05/02/2017 12.04;afternoon;weekend
6048;Mentega blueband;05/02/2017 12.04;afternoon;weekend
6048;Mentega blueband;05/02/2017 12.04;afternoon;weekend
6048;Garam dolphine;05/02/2017 12.04;afternoon;weekend
6048;Garam dolphine;05/02/2017 12.04;afternoon;weekend
6049;Sari Roti Gandum;05/02/2017 12.07;afternoon;weekend
6049;Rokok Marlboro;05/02/2017 12.07;afternoon;weekend
6049;Panadol;05/02/2017 12.07;afternoon;weekend
6050;Kopi kapal api;05/02/2017 12.09;afternoon;weekend
6050;Teh prendjak;05/02/2017 12.09;afternoon;weekend
6050;Fiesta Chicken Nugget;05/02/2017 12.09;afternoon;weekend
6051;Sari Sari Roti Gandum coklat keju;05/02/2017 12.10;afternoon;weekend
6051;Sari Roti Gandum;05/02/2017 12.10;afternoon;weekend
6052;Beras;05/02/2017 12.22;afternoon;weekend
6052;Panadol;05/02/2017 12.22;afternoon;weekend
6053;Sari Roti Gandum;05/02/2017 12.31;afternoon;weekend
6054;Kopi kapal api;05/02/2017 12.32;afternoon;weekend
6054;Kopi kapal api;05/02/2017 12.32;afternoon;weekend
6054;Sari Roti Gandum;05/02/2017 12.32;afternoon;weekend
6054;Pasta gigi;05/02/2017 12.32;afternoon;weekend
6055;Sari Sari Roti Gandum mocha;05/02/2017 12.35;afternoon;weekend
6055;Kopi kapal api;05/02/2017 12.35;afternoon;weekend
6055;Kopi kapal api;05/02/2017 12.35;afternoon;weekend
6056;Kopi kapal api;05/02/2017 12.58;afternoon;weekend
6056;Kopi kapal api;05/02/2017 12.58;afternoon;weekend
6056;Kopi kapal api;05/02/2017 12.58;afternoon;weekend
6056;Sari Roti Gandum;05/02/2017 12.58;afternoon;weekend
6056;Garam dolphine;05/02/2017 12.58;afternoon;weekend
6056;Panadol;05/02/2017 12.58;afternoon;weekend
6056;Fiesta Chicken Nugget;05/02/2017 12.58;afternoon;weekend
6056;Fiesta Chicken Nugget;05/02/2017 12.58;afternoon;weekend
6057;Kopi kapal api;05/02/2017 13.03;afternoon;weekend
6057;Kopi kapal api;05/02/2017 13.03;afternoon;weekend
6057;Pasta gigi;05/02/2017 13.03;afternoon;weekend
6057;Sari Roti Gandum;05/02/2017 13.03;afternoon;weekend
6058;Kopi kapal api;05/02/2017 13.08;afternoon;weekend
6058;Pasta gigi;05/02/2017 13.08;afternoon;weekend
6059;Fiesta Chicken Nugget;05/02/2017 13.17;afternoon;weekend
6059;Kopi kapal api;05/02/2017 13.17;afternoon;weekend
6059;Coca cola;05/02/2017 13.17;afternoon;weekend
6061;Sari Roti Gandum;05/02/2017 13.29;afternoon;weekend
6061;Royco rasa sapi;05/02/2017 13.29;afternoon;weekend
6061;Panadol;05/02/2017 13.29;afternoon;weekend
6062;Shampo Sunsilk;05/02/2017 13.30;afternoon;weekend
6062;Sari Roti Gandum;05/02/2017 13.30;afternoon;weekend
6062;Gula;05/02/2017 13.30;afternoon;weekend
6063;Kopi kapal api;05/02/2017 13.54;afternoon;weekend
6063;Beras;05/02/2017 13.54;afternoon;weekend
6063;Sari Roti Gandum;05/02/2017 13.54;afternoon;weekend
6064;Beras;05/02/2017 13.56;afternoon;weekend
6064;Pasta gigi;05/02/2017 13.56;afternoon;weekend
6064;Sari Roti Gandum;05/02/2017 13.56;afternoon;weekend
6065;Garam dolphine;05/02/2017 14.05;afternoon;weekend
6065;Beras;05/02/2017 14.05;afternoon;weekend
6066;Milo;05/02/2017 14.07;afternoon;weekend
6066;Teh prendjak;05/02/2017 14.07;afternoon;weekend
6066;Panadol;05/02/2017 14.07;afternoon;weekend
6067;Sari Roti Gandum;05/02/2017 14.19;afternoon;weekend
6067;Kopi kapal api;05/02/2017 14.19;afternoon;weekend
6067;Kopi kapal api;05/02/2017 14.19;afternoon;weekend
6067;Garam dolphine;05/02/2017 14.19;afternoon;weekend
6067;Beras;05/02/2017 14.19;afternoon;weekend
6068;Gula;05/02/2017 14.25;afternoon;weekend
6070;Kopi kapal api;05/02/2017 14.32;afternoon;weekend
6070;Kopi kapal api;05/02/2017 14.32;afternoon;weekend
6070;Beras;05/02/2017 14.32;afternoon;weekend
6070;Panadol;05/02/2017 14.32;afternoon;weekend
6071;Kopi kapal api;05/02/2017 14.36;afternoon;weekend
6071;Minyak makan bimoli;05/02/2017 14.36;afternoon;weekend
6071;Fiesta Chicken Nugget;05/02/2017 14.36;afternoon;weekend
6071;Rokok Marlboro;05/02/2017 14.36;afternoon;weekend
6072;Kopi kapal api;05/02/2017 14.42;afternoon;weekend
6072;Fiesta Chicken Nugget;05/02/2017 14.42;afternoon;weekend
6072;Rokok Marlboro;05/02/2017 14.42;afternoon;weekend
6073;Penghapus fabre castle;05/02/2017 14.50;afternoon;weekend
6073;Kopi kapal api;05/02/2017 14.50;afternoon;weekend
6073;Teh prendjak;05/02/2017 14.50;afternoon;weekend
6073;Beras;05/02/2017 14.50;afternoon;weekend
6074;Kopi kapal api;05/02/2017 14.57;afternoon;weekend
6074;Teh prendjak;05/02/2017 14.57;afternoon;weekend
6075;Teh prendjak;05/02/2017 15.03;afternoon;weekend
6075;Sari Roti Gandum;05/02/2017 15.03;afternoon;weekend
6076;Sari Roti Gandum;05/02/2017 15.18;afternoon;weekend
6077;Kopi kapal api;05/02/2017 15.21;afternoon;weekend
6078;Teh prendjak;05/02/2017 15.44;afternoon;weekend
6078;Kopi kapal api;05/02/2017 15.44;afternoon;weekend
6078;Fiesta Chicken Nugget;05/02/2017 15.44;afternoon;weekend
6078;Fiesta Chicken Nugget;05/02/2017 15.44;afternoon;weekend
6078;Sari Roti Gandum;05/02/2017 15.44;afternoon;weekend
6079;Sari Roti Gandum;05/02/2017 15.46;afternoon;weekend
6080;Sari Sari Roti Gandum coklat keju;05/02/2017 15.54;afternoon;weekend
6080;Minyak makan bimoli;05/02/2017 15.54;afternoon;weekend
6080;Kopi kapal api;05/02/2017 15.54;afternoon;weekend
6081;Kopi kapal api;05/02/2017 15.54;afternoon;weekend
6081;Kopi kapal api;05/02/2017 15.54;afternoon;weekend
6081;Kopi kapal api;05/02/2017 15.54;afternoon;weekend
6081;Garam dolphine;05/02/2017 15.54;afternoon;weekend
6081;Beras;05/02/2017 15.54;afternoon;weekend
6082;Milo;05/02/2017 15.56;afternoon;weekend
6082;Milo;05/02/2017 15.56;afternoon;weekend
6082;Sari Roti Gandum;05/02/2017 15.56;afternoon;weekend
6082;Kopi kapal api;05/02/2017 15.56;afternoon;weekend
6084;Kopi kapal api;06/02/2017 08.29;morning;weekday
6084;Kopi kapal api;06/02/2017 08.29;morning;weekday
6084;Kopi kapal api;06/02/2017 08.29;morning;weekday
6085;Sari Roti Gandum;06/02/2017 08.30;morning;weekday
6085;Sari Roti Gandum;06/02/2017 08.30;morning;weekday
6086;Teh prendjak;06/02/2017 08.58;morning;weekday
6086;Mentega blueband;06/02/2017 08.58;morning;weekday
6087;Kopi kapal api;06/02/2017 09.03;morning;weekday
6088;Sari Roti Gandum;06/02/2017 09.09;morning;weekday
6088;Sari Roti Gandum;06/02/2017 09.09;morning;weekday
6089;Sari Roti Gandum;06/02/2017 09.11;morning;weekday
6089;Kopi kapal api;06/02/2017 09.11;morning;weekday
6090;Kopi kapal api;06/02/2017 09.33;morning;weekday
6091;Teh prendjak;06/02/2017 09.34;morning;weekday
6092;Sari Roti Gandum;06/02/2017 09.39;morning;weekday
6093;Kopi kapal api;06/02/2017 09.53;morning;weekday
6093;Pasta gigi;06/02/2017 09.53;morning;weekday
6094;Kopi kapal api;06/02/2017 09.54;morning;weekday
6095;Penghapus fabre castle;06/02/2017 10.10;morning;weekday
6095;Sari Roti Gandum;06/02/2017 10.10;morning;weekday
6095;Pasta gigi;06/02/2017 10.10;morning;weekday
6096;Pasta gigi;06/02/2017 10.11;morning;weekday
6096;Pasta gigi;06/02/2017 10.11;morning;weekday
6097;Garam dolphine;06/02/2017 10.18;morning;weekday
6097;Kopi kapal api;06/02/2017 10.18;morning;weekday
6098;Kopi kapal api;06/02/2017 10.19;morning;weekday
6098;Fiesta Chicken Nugget;06/02/2017 10.19;morning;weekday
6099;Popok Mamypoko;06/02/2017 10.40;morning;weekday
6099;Sari Roti Gandum;06/02/2017 10.40;morning;weekday
6099;Pasta gigi;06/02/2017 10.40;morning;weekday
6100;Kopi kapal api;06/02/2017 10.41;morning;weekday
6101;Kopi kapal api;06/02/2017 10.49;morning;weekday
6102;Kopi kapal api;06/02/2017 10.50;morning;weekday
6102;Mentega blueband;06/02/2017 10.50;morning;weekday
6103;Garam dolphine;06/02/2017 10.56;morning;weekday
6103;Sari Roti Gandum;06/02/2017 10.56;morning;weekday
6103;Garnier Man;06/02/2017 10.56;morning;weekday
6104;Sari Roti Gandum;06/02/2017 11.35;morning;weekday
6104;Beras;06/02/2017 11.35;morning;weekday
6105;Kopi kapal api;06/02/2017 11.44;morning;weekday
6107;Sari Roti Gandum;06/02/2017 11.52;morning;weekday
6108;Kopi kapal api;06/02/2017 11.53;morning;weekday
6108;Pasta gigi;06/02/2017 11.53;morning;weekday
6109;Kopi kapal api;06/02/2017 11.57;morning;weekday
6110;Kopi kapal api;06/02/2017 12.00;afternoon;weekday
6110;Kopi kapal api;06/02/2017 12.00;afternoon;weekday
6110;Susu ultramilk chocolate;06/02/2017 12.00;afternoon;weekday
6111;Sari Roti Gandum;06/02/2017 12.03;afternoon;weekday
6112;Kopi kapal api;06/02/2017 12.15;afternoon;weekday
6113;Milo;06/02/2017 12.31;afternoon;weekday
6113;Kopi kapal api;06/02/2017 12.31;afternoon;weekday
6113;Susu ultramilk chocolate;06/02/2017 12.31;afternoon;weekday
6114;Sari Roti Gandum;06/02/2017 12.31;afternoon;weekday
6115;Kopi kapal api;06/02/2017 12.34;afternoon;weekday
6115;Teh prendjak;06/02/2017 12.34;afternoon;weekday
6115;Beras;06/02/2017 12.34;afternoon;weekday
6115;Royco rasa sapi;06/02/2017 12.34;afternoon;weekday
6116;Pasta gigi;06/02/2017 12.46;afternoon;weekday
6117;Sari Roti Gandum;06/02/2017 12.48;afternoon;weekday
6117;Sari Roti Gandum;06/02/2017 12.48;afternoon;weekday
6117;Fiesta Chicken Nugget;06/02/2017 12.48;afternoon;weekday
6118;Penghapus fabre castle;06/02/2017 13.03;afternoon;weekday
6119;Sari Roti Gandum;06/02/2017 13.04;afternoon;weekday
6120;Sari Roti Gandum;06/02/2017 13.26;afternoon;weekday
6121;Fiesta Chicken Nugget;06/02/2017 13.28;afternoon;weekday
6122;Kopi kapal api;06/02/2017 13.29;afternoon;weekday
6123;Mamelemon;06/02/2017 13.31;afternoon;weekday
6123;Kopi kapal api;06/02/2017 13.31;afternoon;weekday
6124;Kopi kapal api;06/02/2017 13.49;afternoon;weekday
6125;Indomie soto ayam;06/02/2017 14.01;afternoon;weekday
6125;Royco rasa sapi;06/02/2017 14.01;afternoon;weekday
6126;Kopi kapal api;06/02/2017 14.05;afternoon;weekday
6126;Mineral water;06/02/2017 14.05;afternoon;weekday
6126;Fiesta Chicken Nugget;06/02/2017 14.05;afternoon;weekday
6126;Sari Sari Roti Gandum coklat keju;06/02/2017 14.05;afternoon;weekday
6126;Panadol;06/02/2017 14.05;afternoon;weekday
6126;Indomie soto ayam;06/02/2017 14.05;afternoon;weekday
6126;Teh prendjak;06/02/2017 14.05;afternoon;weekday
6127;Sari Roti Gandum;06/02/2017 14.07;afternoon;weekday
6127;Kopi kapal api;06/02/2017 14.07;afternoon;weekday
6129;Sari Roti Gandum;06/02/2017 14.09;afternoon;weekday
6129;Rokok Marlboro;06/02/2017 14.09;afternoon;weekday
6129;Rokok Marlboro;06/02/2017 14.09;afternoon;weekday
6130;Rokok Marlboro;06/02/2017 14.25;afternoon;weekday
6131;Indomie soto ayam;06/02/2017 14.52;afternoon;weekday
6132;Beras;06/02/2017 14.54;afternoon;weekday
6133;Kopi kapal api;06/02/2017 14.58;afternoon;weekday
6133;Beras;06/02/2017 14.58;afternoon;weekday
6133;Pulpen kenko;06/02/2017 14.58;afternoon;weekday
6134;Indomie soto ayam;06/02/2017 15.12;afternoon;weekday
6134;Kopi kapal api;06/02/2017 15.12;afternoon;weekday
6134;Fiesta Chicken Nugget;06/02/2017 15.12;afternoon;weekday
6134;Sari Sari Roti Gandum coklat keju;06/02/2017 15.12;afternoon;weekday
6134;Shampo Sunsilk;06/02/2017 15.12;afternoon;weekday
6135;Mentega blueband;06/02/2017 15.15;afternoon;weekday
6135;Teh prendjak;06/02/2017 15.15;afternoon;weekday
6135;Shampo Sunsilk;06/02/2017 15.15;afternoon;weekday
6135;Teh prendjak;06/02/2017 15.15;afternoon;weekday
6135;Mamelemon;06/02/2017 15.15;afternoon;weekday
6135;Mamelemon;06/02/2017 15.15;afternoon;weekday
6136;Kopi kapal api;06/02/2017 15.15;afternoon;weekday
6136;Beras;06/02/2017 15.15;afternoon;weekday
6136;Minyak makan bimoli;06/02/2017 15.15;afternoon;weekday
6137;Teh prendjak;06/02/2017 15.34;afternoon;weekday
6137;Beras;06/02/2017 15.34;afternoon;weekday
6138;Sari Roti Gandum;06/02/2017 15.34;afternoon;weekday
6139;Garam dolphine;06/02/2017 15.42;afternoon;weekday
6139;Teh prendjak;06/02/2017 15.42;afternoon;weekday
6139;Teh prendjak;06/02/2017 15.42;afternoon;weekday
6140;Kopi kapal api;06/02/2017 15.45;afternoon;weekday
6140;Pulpen kenko;06/02/2017 15.45;afternoon;weekday
6140;Panadol;06/02/2017 15.45;afternoon;weekday
6141;Sari Roti Gandum;06/02/2017 15.45;afternoon;weekday
6142;Shampo Sunsilk;06/02/2017 15.46;afternoon;weekday
6142;Kopi kapal api;06/02/2017 15.46;afternoon;weekday
6142;Kopi kapal api;06/02/2017 15.46;afternoon;weekday
6142;Pulpen kenko;06/02/2017 15.46;afternoon;weekday
6142;Garnier Man;06/02/2017 15.46;afternoon;weekday
6143;Pulpen kenko;06/02/2017 15.48;afternoon;weekday
6143;Garam dolphine;06/02/2017 15.48;afternoon;weekday
6143;Shampo Sunsilk;06/02/2017 15.48;afternoon;weekday
6143;Teh prendjak;06/02/2017 15.48;afternoon;weekday
6144;Kopi kapal api;06/02/2017 15.50;afternoon;weekday
6144;Beras;06/02/2017 15.50;afternoon;weekday
6144;Shampo Sunsilk;06/02/2017 15.50;afternoon;weekday
6145;Kopi kapal api;06/02/2017 15.51;afternoon;weekday
6146;Kopi kapal api;06/02/2017 16.24;afternoon;weekday
6146;Royco rasa sapi;06/02/2017 16.24;afternoon;weekday
6147;Teh prendjak;06/02/2017 16.37;afternoon;weekday
6147;Shampo Sunsilk;06/02/2017 16.37;afternoon;weekday
6147;Susu ultramilk chocolate;06/02/2017 16.37;afternoon;weekday
6148;Sari Roti Gandum;06/02/2017 17.07;evening;weekday
6149;Pasta gigi;06/02/2017 17.20;evening;weekday
6149;Mentega blueband;06/02/2017 17.20;evening;weekday
6149;Milo;06/02/2017 17.20;evening;weekday
6149;Kopi kapal api;06/02/2017 17.20;evening;weekday
6150;Sari Roti Gandum;07/02/2017 08.39;morning;weekday
6151;Fiesta Chicken Nugget;07/02/2017 08.54;morning;weekday
6151;Kopi kapal api;07/02/2017 08.54;morning;weekday
6152;Sari Roti Gandum;07/02/2017 09.04;morning;weekday
6152;Garnier Man;07/02/2017 09.04;morning;weekday
6153;Milo;07/02/2017 09.20;morning;weekday
6154;Milo;07/02/2017 09.20;morning;weekday
6155;Milo;07/02/2017 09.21;morning;weekday
6156;Teh prendjak;07/02/2017 09.29;morning;weekday
6156;Susu ultramilk chocolate;07/02/2017 09.29;morning;weekday
6156;Penghapus fabre castle;07/02/2017 09.29;morning;weekday
6157;Kopi kapal api;07/02/2017 09.51;morning;weekday
6158;Gula;07/02/2017 10.13;morning;weekday
6158;Sari Roti Gandum;07/02/2017 10.13;morning;weekday
6158;Nomad bag;07/02/2017 10.13;morning;weekday
6159;Sari Roti Gandum;07/02/2017 10.17;morning;weekday
6160;Sari Roti Gandum;07/02/2017 10.20;morning;weekday
6160;Pasta gigi;07/02/2017 10.20;morning;weekday
6161;Sari Roti Gandum;07/02/2017 10.28;morning;weekday
6162;Kopi kapal api;07/02/2017 10.31;morning;weekday
6162;Kopi kapal api;07/02/2017 10.31;morning;weekday
6163;Kopi kapal api;07/02/2017 10.33;morning;weekday
6163;Kopi kapal api;07/02/2017 10.33;morning;weekday
6163;Beras;07/02/2017 10.33;morning;weekday
6163;Sari Roti Gandum;07/02/2017 10.33;morning;weekday
6164;Kopi kapal api;07/02/2017 10.51;morning;weekday
6164;Kopi kapal api;07/02/2017 10.51;morning;weekday
6165;Kopi kapal api;07/02/2017 10.56;morning;weekday
6165;Pasta gigi;07/02/2017 10.56;morning;weekday
6165;Shampo Sunsilk;07/02/2017 10.56;morning;weekday
6166;Kopi kapal api;07/02/2017 10.59;morning;weekday
6166;Pasta gigi;07/02/2017 10.59;morning;weekday
6167;Sari Roti Gandum;07/02/2017 11.02;morning;weekday
6168;Sari Sari Roti Gandum mocha;07/02/2017 11.04;morning;weekday
6169;Kopi kapal api;07/02/2017 11.07;morning;weekday
6170;Sari Roti Gandum;07/02/2017 11.26;morning;weekday
6170;Kopi kapal api;07/02/2017 11.26;morning;weekday
6171;Kopi kapal api;07/02/2017 11.43;morning;weekday
6171;Kopi kapal api;07/02/2017 11.43;morning;weekday
6171;Beras;07/02/2017 11.43;morning;weekday
6171;Panadol;07/02/2017 11.43;morning;weekday
6172;Kopi kapal api;07/02/2017 11.44;morning;weekday
6173;Kopi kapal api;07/02/2017 11.47;morning;weekday
6173;Sari Roti Gandum;07/02/2017 11.47;morning;weekday
6173;Eggs;07/02/2017 11.47;morning;weekday
6174;Teh prendjak;07/02/2017 11.50;morning;weekday
6175;Sari Roti Gandum;07/02/2017 12.16;afternoon;weekday
6176;Garnier Man;07/02/2017 12.23;afternoon;weekday
6177;Kopi kapal api;07/02/2017 12.30;afternoon;weekday
6177;Panadol;07/02/2017 12.30;afternoon;weekday
6178;Kopi kapal api;07/02/2017 12.32;afternoon;weekday
6178;Kopi kapal api;07/02/2017 12.32;afternoon;weekday
6178;Pasta gigi;07/02/2017 12.32;afternoon;weekday
